smiles,hall,zprime,a,b,c,alpha,beta,gamma,volume
Oc1ccc(NC(=O)c2ccc(cc2)N(=O)=O)cc1,81,1.0,7.6669,12.572500000000003,11.9006,90.0,91.094,90.0,1146.9147270520486
O=C(NNC(=O)c1ccccc1N(=O)=O)c1ccccc1,82,1.0,8.236300000000004,12.834,12.954999999999997,90.0,87.22,90.0,1367.7924413518701
O=C1C(=COc2ccccc12)Cc1ccc(cc1)N(=O)=O,82,1.0,4.9246,10.016,25.907,90.0,87.155,90.0,1276.282420939525
N#C/C(=C\C=C\c1ccc(cc1)N(=O)=O)/N(c1ccccc1)C,82,1.0,11.446,10.539,13.391000000000002,90.0,78.09000000000003,90.0,1580.5745829795221
N#C/C(=C\C=C\c1ccccc1N(=O)=O)/N(c1ccccc1)C,81,1.0,6.796999999999999,12.521,18.515,90.0,96.68,90.0,1565.0263725025482
CC1(C)CN2N=C(C=C2C1)c1ccc(cc1)N(=O)=O,6,1.0,5.773000000000001,7.3580999999999985,14.771,90.0,97.12,90.0,622.6087234247144
N#C/C(=C\C(=C=Nc1cc(ccc1C)N(=O)=O)C(C)(C)C)/C(C)(C)C,2,1.0,8.870999999999999,10.076,12.103,71.87,74.16999999999999,79.67,983.8272699964989
OC(=O)/C=C/C1=CC=C(O1)N(=O)=O,82,1.0,5.154,14.253,10.4,90.0,80.39000000000001,90.0,753.2625582529596
O=N(=O)C(C1=NNN=N1)(N(=O)=O)N(=O)=O,82,1.0,5.9141,21.5244,6.035700000000001,90.0,80.924,90.0,758.7097375730409
Cc1c(cc2c(c1N(=O)=O)C(C)(C)CC2(C)C)N(=O)=O,115,1.0,9.520899999999997,9.6789,15.6129,90.0,90.0,90.0,1438.7574472792292
C[C@@H]1C(C)(C)c2c(C1(C)C)cc(c(c2)C)N(=O)=O,82,1.0,8.623,10.6,15.366000000000001,90.0,85.51,90.0,1400.200364380744
C[C@@H]1C(C)(C)c2c(C1(C)C)cc(c(c2N(=O)=O)C)N(=O)=O,82,1.0,8.364000000000003,11.668,15.996000000000006,90.0,79.82999999999997,90.0,1536.5408693994004
C[C@@H]1CC(C)(C)c2c(C1(C)C)cc(c(c2)N(=O)=O)C,82,1.0,8.695,10.448,16.31,90.0,89.91,90.0,1481.6859936412955
C[C@@H]1CC(C)(C)c2c(C1(C)C)c(N(=O)=O)c(c(c2)N(=O)=O)C,2,2.0,8.2352,13.0225,15.466900000000004,99.85599999999998,94.886,97.018,1612.416588694091
C[C@@H]1CC(C)(C)c2c(C1(C)C)cc(c(c2N(=O)=O)N(=O)=O)C,2,1.0,8.7422,10.202699999999998,10.4811,94.637,110.063,110.765,798.9665130923757
O=N(=O)C1=CNN=C1,2,3.0,8.3417,9.668800000000001,9.8831,74.03399999999999,79.924,81.139,749.80721878496
O=N(=O)C1=CNN=C1,2,3.0,8.0288,9.621200000000004,9.906,74.39500000000001,81.549,83.25499999999998,726.5548690809102
CC(C)(C)C1=C(C(=NN1)C(C)(C)C)N(=O)=O,81,1.0,10.640700000000002,9.617999999999999,12.6649,90.0,107.962,90.0,1232.981456342996
O=N(=O)C1=C(NN=C1c1ccccc1)c1ccccc1,81,1.0,18.1399,12.081399999999997,11.518399999999998,90.0,99.33900000000001,90.0,2490.8607963958166
Cc1ccc2c(c1)CN1CN2Cc2c1ccc(c2)c1cccc2c1c(ccc2)/C=C/N(=O)=O,82,1.0,6.203400000000001,13.9267,25.0023,90.0,88.76799999999999,90.0,2159.5216434586882
C[C@H]1[C@H](C[C@@H]2[C@H]1C=C(C2(C)C)C)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,2,1.0,6.929999999999999,11.192999999999996,13.047000000000004,74.774,75.88999999999999,83.013,945.2399919773968
CC[C@@H]1C[C@]21N=C(O[C@@H]2C(=O)OC)c1ccc(cc1)N(=O)=O,2,1.0,9.277,9.846999999999998,10.369999999999996,62.21,65.64,65.212,732.5375848371372
C[C@H]([C@@H]1[C@H]2CC=CC[C@@H](N2C1=O)C(=O)OCc1ccc(cc1)N(=O)=O)O,115,1.0,7.2403,8.9366,27.837999999999997,90.0,90.0,90.0,1801.2206257132389
O=N(=O)c1ccc(Nc2ccc(cc2N(=O)=O)N(=O)=O)c(c1)N(=O)=O,82,1.0,8.4987,14.7982,11.182800000000006,90.0,84.60499999999998,90.0,1400.1798596489884
O=N(=O)c1ccc(Nc2ccc(cc2N(=O)=O)N(=O)=O)c(c1)N(=O)=O,81,1.0,12.827,7.4997,15.485999999999997,90.0,113.906,90.0,1361.9304574990774
CCN(CC)c1ccc(cc1)C=CN(=O)=O,2,2.0,10.43,11.728000000000007,12.268,108.30999999999999,98.34,115.66000000000001,1212.9250518089627
COc1cc(C=C2c3ccccc3C(=O)c3ccccc23)cc(c1O)N(=O)=O,81,1.0,7.542000000000002,27.81,8.111,90.0,97.257,90.0,1687.5980083768509
Cc1ccccc1NC(=O)c1ccccc1N(=O)=O,115,1.0,7.8063,12.285600000000004,13.1353,90.0,90.0,90.0,1259.7419878665837
Cc1ccc(Nc2ccc(C)cc2N(=O)=O)cc1,2,1.0,8.1009,8.1826,9.57,88.204,80.521,76.094,607.3386225843598
O=N(=O)c1ccc(CC#N)cc1,81,1.0,8.444,5.942,15.779999999999994,90.0,100.06000000000002,90.0,779.5767750747406
O=N(=O)c1ccc(CC#N)cc1,81,1.0,8.1695,5.977500000000001,15.726000000000008,90.0,100.695,90.0,754.610611952419
COc1ccc(cc1)/C=C/C=C/C1=CC=C(C(=C2C1=C(C)C=C(C=C2C)C)C(=O)OC)/C=C/C=C/c1ccc(cc1)N(=O)=O,2,2.0,9.5704,12.880500000000001,26.430000000000003,92.559,93.805,105.58800000000001,3124.6898059485893
COc1ccc(cc1)/C=C/C1=CC=C(C2=CC(=CC=C(C2=C1C(=O)OC)C)C(C)C)/C=C/c1ccc(cc1)N(=O)=O,81,1.0,10.8519,10.64281,25.700299999999995,90.0,100.4867,90.0,2918.6705771233774
CCN1C(=Nc2c3ccccc3c3ccccc3c12)c1ccccc1N(=O)=O,82,1.0,11.784,11.942,12.7065,90.0,87.97000000000001,90.0,1786.9940231424243
O=N(=O)c1ccccc1CN1N=NC2=C1C1=C(C=CC=C1)C1=C2C=CC=C1,82,1.0,13.796,8.545,14.490999999999998,90.0,70.90999999999998,90.0,1614.351787205533
Cc1ccc(cc1)[C@@H]1C[C@@]2(C1)O[C@@]1(CCCO1)C=C/C/2=N\Nc1ccc(cc1N(=O)=O)N(=O)=O,81,2.0,25.058999999999997,15.9883,11.3279,90.0,99.959,90.0,4470.144617189147
CCOC(=O)C[C@@H](c1cccc2c1nc(cc2)c1ccc(cc1)N(=O)=O)O,2,1.0,8.8238,9.7981,10.363899999999996,95.656,90.175,92.454,890.8224266853961
COc1ccc(cc1)N1C=C(N=C1C)N(=O)=O,81,1.0,12.299000000000005,8.046,11.563,90.0,90.83,90.0,1144.1284507886216
CC(=O)c1ccc(cc1)N1C=C(N=C1C)N(=O)=O,2,1.0,7.493,8.216999999999999,10.332,90.46,105.24,110.58999999999999,570.9970005074811
O=C1C=C[C@]2([C@@H](C1)C(=CCO2)C(=O)c1ccc(cc1)N(=O)=O)C,11,1.0,19.98771499968651,6.4084,12.069,90.0,79.82962203659153,90.0,1521.61860431612
CC1=NN(C(=C1/C(=N/Nc1ccc(cc1)N(=O)=O)/c1ccccc1)O)c1ccccc1,2,2.0,9.9225,10.435700000000002,19.941999999999993,86.472,88.615,78.13399999999999,2016.8631213199649
C/C(C)=N\[C@@H](ON1C(C)(C=[N+]([O-])C1(C)C)C)C(C)(C)N(=O)=O,82,1.0,13.368999999999998,9.363,14.733,90.0,71.21,90.0,1745.902681155201
C=C[C@@H]([C@H]([C@@H](c1ccccc1)C)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,290,1.0,10.215,19.302700000000005,27.847200000000008,90.0,90.0,90.0,5490.829596099605
O=C1N(C)C(=C(C(=O)N1C)[C@@H](c1ccccc1N(=O)=O)C1=C(O)CCCC1=O)O,82,1.0,12.0269,9.1546,16.7174,90.0,81.843,90.0,1821.9886625962008
O=N(=O)c1cc(ccc1N/N=C/C1=NN(N=C1)c1ccccc1)N(=O)=O,2,1.0,9.2315,9.590299999999996,9.6938,89.796,65.0,85.248,774.6675505193259
CCOC(=O)COc1c2Cc3cc(cc(Cc4cccc(Cc5cccc(Cc1ccc2)c5OCC(=O)OCC)c4OCC(=O)OCC)c3O)N(=O)=O,82,1.0,13.193,21.08,14.73,90.0,65.16,90.0,3717.5438135403883
CCOC(=O)COc1c2Cc3cccc(Cc4cc(cc(Cc5cccc(Cc1ccc2)c5OCC(=O)OCC)c4OCC(=O)OCC)N(=O)=O)c3OCC(=O)OCC,82,1.0,14.867999999999999,14.587,20.290000000000003,90.0,69.67799999999997,90.0,4126.580035197787
O=N(=O)[C@H]([C@@H](c1cccc2c1cccc2)/N=C/c1cccc2c1cccc2)C,81,1.0,11.2671,7.926000000000002,21.282000000000004,90.0,95.657,90.0,1891.2911913761002
COc1ccc(cc1)/C=N/[C@@H]([C@@H](N(=O)=O)CC)c1ccc(cc1)OC,290,2.0,8.0442,21.8186,42.386,90.0,90.0,90.0,7439.301737338317
COc1ccc(c(c1)[C@@H](c1cccc(c1)N(=O)=O)NC(=O)C)O,81,1.0,15.3351,8.1327,14.5308,90.0,117.387,90.0,1609.1058725855191
CC(=O)N[C@@H](c1c(O)ccc2c1cccc2)c1cccc(c1)N(=O)=O,2,1.0,7.5261,8.8635,13.300800000000006,74.72,73.754,82.60000000000001,820.2685372799374
CC(=O)N[C@H](c1c(O)ccc2c1cccc2)c1cccc(c1)N(=O)=O,2,1.0,7.5261,8.8635,13.300800000000006,74.72,73.754,82.60000000000001,820.2685372799374
O=N(=O)c1ccc(cc1)C#CC#CC#CC#Cc1ccc(cc1)N(=O)=O,6,1.0,3.7441,7.1001,29.394000000000005,90.0,86.87999999999997,90.0,780.2367043639292
O=N(=O)c1ccccc1/C=C/c1ccccc1N(=O)=O,6,1.0,3.6845000000000003,14.3789,11.429,90.0,84.00999999999999,90.0,602.1917009021038
O=N(=O)c1ccccc1/C=C/c1ccccc1N(=O)=O,6,1.0,3.6912000000000003,14.4,11.451599999999994,90.0,84.10299999999998,90.0,605.4690337274501
O=N(=O)[C@@H]1N([C@H]1[C@H]1COC(N1C(=O)OC(C)(C)C)(C)C)C(=O)OCc1ccccc1,115,1.0,5.739000000000001,17.937000000000005,20.731000000000005,90.0,90.0,90.0,2134.0583238330028
O=C1[C@H](Cc2ccc(cc2)N(=O)=O)C[N@@]2[C@@H]3N1CC[N@]1[C@@H]3[N@](CC2)CCC1,81,1.0,13.4633,13.173800000000002,10.388500000000002,90.0,94.933,90.0,1835.708805830496
CCCCCOc1ccc(cc1)/C=C/c1ccc(cc1)N(=O)=O,2,1.0,7.303,10.867999999999997,11.709999999999999,113.227,92.028,104.11,819.2433949886675
CCCCCCCCOc1ccc(cc1)/C=C/c1ccc(cc1)N(=O)=O,81,1.0,6.3668999999999984,38.01639999999998,8.0759,90.0,93.2255,90.0,1951.6476115461335
O=N(=O)C[C@@H](C1=C[C@@](OC1=O)(C)[C@@H](c1ccccc1)CN(=O)=O)c1ccccc1,6,1.0,6.533400000000002,16.535300000000003,9.604500000000003,90.0,99.39599999999999,90.0,1023.6699690089431
COc1ccc(cc1)/C=C/C=N/c1cccc(c1)N(=O)=O,82,1.0,15.7883,3.9239,22.606299999999997,90.0,74.233,90.0,1347.804695489296
COc1ccc(cc1)/C=C/C=N/c1ccc(cc1)N(=O)=O,290,1.0,7.599,36.01,10.413,90.0,90.0,90.0,2849.4132158700004
CN(c1ccc(cc1)/C=C/C=N/c1cccc(c1)N(=O)=O)C,2,1.0,6.7909999999999995,10.204000000000002,12.184999999999999,113.19999999999997,98.97,95.52999999999999,754.9269777603843
CN(c1ccc(cc1)/C=C/C=N/c1ccc(cc1)N(=O)=O)C,2,1.0,6.164999999999999,7.273,17.15800000000001,90.7,100.1,91.37,757.087229311319
CN(c1ccc(cc1)/C=C/C=N/c1ccc(cc1C)N(=O)=O)C,2,1.0,8.438,9.609,10.546,72.95,86.13,89.81,815.5104754116137
O=N(=O)CN1C=NC(=N1)N(=O)=O,81,1.0,6.6305000000000005,9.288799999999998,10.982799999999994,90.0,104.83699999999999,90.0,653.8707618665115
O=C(OC1=C(CCC(=C1)C(=O)c1ccccc1)c1ccccc1)c1ccc(cc1)N(=O)=O,21,2.0,9.079,36.296,6.5673,90.0,108.441,90.0,2053.0030805514257
O=N(=O)c1ccc(cc1)/C=C/C1=Nc2c(C(=O)O1)cccc2,39,1.0,14.626999999999999,7.491,12.343999999999992,90.0,98.71,90.0,1336.9444223991782
COc1cc2N=C(/C=C/c3ccc(cc3)N(=O)=O)OC(=O)c2cc1OC,2,1.0,6.8484,7.234799999999999,16.805999999999994,93.801,96.783,105.321,793.3261039080326
NC1=NC=C(N1)C(=O)c1ccc(cc1)N(=O)=O,2,4.0,9.5517,11.7702,18.885,74.782,88.703,88.682,2047.8585066856247
CN(/C=N/C1=NN(C(=C1N(=O)=O)/N=C/N(C)C)C)C,2,1.0,7.602,9.576999999999996,9.972,78.22,73.89,84.87999999999998,682.3950539976299
O=N(=O)c1ccc(cc1)/C(=C/1\C=CC=N1)/C1=CC=CN1,290,1.0,7.414599999999999,24.35,14.6809,90.0,90.0,90.0,2650.5705777589965
CCCN/C=C(/[C@@H]1C(=CN(C=C1N(=O)=O)CCC)N(=O)=O)\N(=O)=O,2,1.0,8.125,10.053000000000004,10.461000000000002,87.508,74.901,69.292,770.5460653475275
Cc1ccc(cc1)C1=NN2C(=C)COc3ccc(cc3C2=C1)N(=O)=O,81,2.0,7.021000000000003,20.140000000000004,21.539999999999996,90.0,95.79,90.0,3030.2805665526303
O=N(=O)[C@@H]1CO[C@H](C2([C@H]1c1ccccc1)C(=O)c1c(C2=O)cccc1)c1ccccc1,2,1.0,8.6995,9.8166,12.864000000000003,74.99699999999999,82.175,76.84599999999999,1029.7994295532721
O=N(=O)C[C@H](c1ccccc1N1CCCCC1)[C@@H]([C@H](c1ccccc1N1CCCCC1)CN(=O)=O)N(=O)=O,2,1.0,9.0392,11.920600000000002,13.2712,75.358,73.601,75.79199999999999,1303.729214622732
O=N(=O)C[C@H](c1ccccc1N1CCCCC1)[C@@H]([C@H](c1ccccc1N1CCCCC1)CN(=O)=O)N(=O)=O,2,1.0,9.149999999999999,12.096000000000004,13.425,75.012,74.163,75.41699999999999,1354.3229453629933
O=N(=O)c1ccc2OCOc2c1,82,1.0,3.78,10.003,18.133529631264643,90.0,85.39803277703135,90.0,683.4425940519169
O=C(c1cccnc1)N/N=C/c1ccccc1N(=O)=O,81,1.0,5.068,12.886,19.123,90.0,91.617,90.0,1248.3540710540624
CC1=NN(C(=O)C1)c1ccc(cc1N(=O)=O)N(=O)=O,81,1.0,9.424799999999998,15.975899999999998,7.6589,90.0,93.809,90.0,1150.6506250937098
CC1=CC(=NN1c1ccc(cc1N(=O)=O)N(=O)=O)O,2,1.0,6.5974,7.3075,13.0001,96.362,91.034,115.74199999999999,559.5312477163764
COc1ccc(cc1OC)/N=C/c1ccc(cc1)N(=O)=O,81,1.0,7.953599999999999,8.2258,21.3418,90.0,96.125,90.0,1388.3106549784263
O=C(COc1ccccc1N(=O)=O)N/N=C/c1ccccc1O,115,1.0,7.369200000000001,7.5657,26.0983,90.0,90.0,90.0,1455.0626027180515
COc1ccccc1/C=C/C1=NC(=CN1C)N(=O)=O,2,1.0,7.933900000000001,8.1994,10.451999999999998,68.87699999999998,75.037,76.18200000000002,604.6732088130638
Cc1ccc(cc1)/C=C/C1=NC(=CN1C)N(=O)=O,81,1.0,7.177400000000001,15.7931,10.7901,90.0,101.798,90.0,1197.2560274663167
COc1ccc(cc1)[C@@H]1C2=C(OC(=C1N(=O)=O)NC)CC(CC2=O)(C)C,81,1.0,9.6793,16.3059,11.9205,90.0,106.128,90.0,1807.3632772921808
O=N(=O)c1ccccc1/C=N/N(c1ccccc1)c1ccccc1,82,1.0,11.853600000000002,12.4293,11.949200000000001,90.0,61.416,90.0,1545.923376086279
O=N(=O)c1ccccc1/C=N/N(c1ccccc1)c1ccccc1,82,1.0,11.853600000000002,12.4293,11.949200000000001,90.0,61.416,90.0,1545.923376086279
C[C@@H]1[C@@H](OC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)[C@@H]([C@@]1(O)c1ccccc1)c1ccccc1,81,1.0,10.129099999999998,13.203500000000004,15.802700000000003,90.0,97.059,90.0,2097.4266861022343
NC1=NN2C(=NN=C2N(=O)=O)N=[N+]1[O-],115,1.0,6.6953,6.8192,15.5018,90.0,90.0,90.0,707.7593231415674
Cc1ccc(c(c1)N(=O)=O)/C=C/c1c(cc(c(c1N(=O)=O)/C=C/c1ccc(cc1N(=O)=O)C)N(=O)=O)N(=O)=O,2,1.0,8.378999999999994,12.937136864468888,11.877999999999998,105.37564696735336,90.00000000000003,108.89501944338552,1169.3793951084788
NNC(=O)c1ccc(N2CCOCC2)c(c1)N(=O)=O,266,1.0,10.0593,21.552299999999995,11.126499999999998,90.0,90.0,90.0,2412.2368982908356
O=N(=O)c1ccc(Nc2ncccc2N(=O)=O)nc1,2,2.0,5.24,12.119,17.368999999999993,90.15,91.55000000000001,99.25,1088.22495211807
CO[C@@H](c1ccccc1)C(=O)NCC[C@H](CCOC(=O)c1ccc(cc1)N(=O)=O)C,6,1.0,13.049699999999998,5.0375,16.277499999999996,90.0,96.607,90.0,1062.941583978684
CN(c1ccc(cc1)/N=N/c1ccc(c(c1)N(=O)=O)C)C,81,1.0,10.626000000000001,10.691999999999998,13.276000000000002,90.0,105.83,90.0,1451.125816156764
CN(c1ccc(cc1)/N=N/c1ccc(c(c1)N(=O)=O)C)C,81,1.0,10.509,10.763,13.146,90.0,107.25999999999999,90.0,1419.9637525867568
O=C(c1ccc(cc1)N(=O)=O)O[C@H]1CCC[C@@]21CCC=C2c1ccccc1,81,2.0,11.667999999999996,8.021,38.802,90.0,91.81,90.0,3629.62960369453
NN1N=C(C=C1N(=O)=O)N(=O)=O,115,1.0,5.490199999999998,9.795799999999996,11.7902,90.0,90.0,90.0,634.0875808566318
NN1C=NC(=N1)N(=O)=O,164,1.0,9.919,9.88,5.152,90.0,90.0,90.0,504.89455744000026
Cc1cccc(Nc2ccccc2N(=O)=O)c1C(=O)Nc1cccc[n+]1[O-],81,1.0,16.7645,7.1008999999999975,15.247399999999999,90.0,108.694,90.0,1719.3392930242696
CCc1cccc(c1)[C@@H]([C@@H](c1ccc(cc1)C)NC(=O)OC(C)(C)C)N(=O)=O,6,1.0,5.3262,18.615,10.755,90.0,100.77000000000001,90.0,1047.5451471071622
Cc1ccc2c(n1)c(ccc2/N=N/c1ccc(cc1)N(=O)=O)OC(=O)c1ccccc1,2,2.0,10.294,12.671000000000001,15.696,91.317,98.785,93.28,2018.9350331917262
O=C(Nc1ccccn1)Nc1ccccc1N(=O)=O,2,1.0,6.9066,7.942000000000002,11.370000000000001,81.16,87.98,67.13999999999999,567.6534309066158
O=C(Nc1cccnc1)Nc1ccccc1N(=O)=O,290,1.0,7.3695,25.427000000000007,11.9799,90.0,90.0,90.0,2244.84489404235
OCCCC(=O)/C(=C\c1ccc(cc1)N(=O)=O)/C(=O)OC(C)(C)C,81,1.0,6.4430000000000005,30.3339,8.6077,90.0,97.384,90.0,1668.3490663530104
O=C(Nc1ccc(cc1)N(=O)=O)c1ccccc1N(=O)=O,115,1.0,8.9443,9.7147,13.8016,90.0,90.0,90.0,1199.237464603936
NN1C=NN=C1N1N=Cc2c1cc(cc2N(=O)=O)N(=O)=O,81,1.0,7.589499999999999,9.8629,14.722600000000003,90.0,95.149,90.0,1097.6054234201938
NN1C=NN=C1N1N=Cc2c1cc(cc2N(=O)=O)N(=O)=O,290,1.0,9.792,9.8133,23.959,90.0,90.0,90.0,2302.264241222402
CC(=O)C(=C)[C@H](c1ccc(cc1)N(=O)=O)O,95,1.0,15.008999999999997,10.486,13.472762869813721,90.0,88.80084881650181,90.0,2119.9379686723423
CCCCN1c2ccccc2-c2c1ccc(c2)/C=C(/c1ccc(cc1)N(=O)=O)\C#N,81,1.0,15.773800000000001,7.729600000000003,17.0325,90.0,104.21599999999998,90.0,2013.09547907044
C/C(=N\c1c(C)cccc1C)/c1c(C)nc2c(c1Nc1ccc(cc1)N(=O)=O)cccc2,95,1.0,21.579353111061796,11.2523,18.848500000000005,90.0,78.75226372959492,90.0,4488.837357840675
O=N(=O)c1ccc(cc1)c1ccc(cc1)C(c1ccc(cc1)c1ccc(cc1)N(=O)=O)=C(c1ccc(cc1)c1ccc(cc1)N(=O)=O)c1ccc(cc1)c1ccc(cc1)N(=O)=O,2,1.0,11.9156,13.591400000000002,13.764299999999999,104.46,93.273,106.57699999999998,2048.9217638849145
O/N=C/c1cc(cc(c1O)N(=O)=O)N(=O)=O,81,1.0,6.6837,9.554999999999996,13.4563,90.0,100.008,90.0,846.2799716163695
O/N=C/c1ccc(c(c1)N(=O)=O)O,2,1.0,7.0936,7.214900000000002,8.066,106.82099999999998,100.963,91.116,386.7191099930106
CCOC(=O)[C@@]1(C#N)CCC[C@@]([C@@H]1CC(=O)C)(C)N(=O)=O,82,1.0,6.765,15.696,14.418,90.0,82.31999999999998,90.0,1517.2200521699592
CCOC(=O)[C@@]1(C#N)CCC[C@H]([C@@H]1CC(=O)C)N(=O)=O,81,1.0,12.198,7.127,17.655,90.0,109.1,90.0,1450.3453908210795
CCOC(=O)[C@]1(C#N)CC[C@]([C@H]1CC(=O)C)(C)N(=O)=O,81,1.0,7.2426,17.6167,11.7551,90.0,102.57,90.0,1463.8916407391864
CCOC(=O)[C@@]1(C#N)CC[C@]([C@@H]1CC(=O)C)(C)N(=O)=O,2,1.0,8.306,9.656,9.679,87.87100000000001,74.885,78.65199999999999,734.6929486824179
CC1(C)OC(=O)C(=Cc2ccc(cc2)N(=O)=O)C(=O)O1,290,1.0,6.137,25.281,16.007999999999996,90.0,90.0,90.0,2483.633147975997
CO[C@H]1C[C@H]2C(=CC[C@@H]([C@H]2[C@@H](O[C@]1(C)COC(=O)c1ccc(cc1)N(=O)=O)OC)C(C)C)C,9,1.0,25.093,9.134,10.858,90.0,97.083,90.0,2469.655811015661
COC([C@H]1[C@@H](COC(=O)c2ccc(cc2)N(=O)=O)C(=CC[C@@H]1C(C)C)C)OC,115,1.0,7.154999999999999,13.250000000000004,22.794,90.0,90.0,90.0,2160.9566775000008
N#CC([C@@H](c1ccc(cc1)N(=O)=O)CC(=O)C1=NC=CN1C(C)C)(Cc1ccccc1)C#N,115,1.0,6.030699999999999,16.417899999999992,22.932999999999996,90.0,90.0,90.0,2270.6291134114886
O=C([C@]12CC[C@]([C@@H](C1)O)([C@H](C2)O)N(=O)=O)OC(C)(C)C,81,1.0,20.935,6.522999999999998,10.831999999999999,90.0,91.79,90.0,1478.4853295368755
O=C(c1ccc(cc1)c1ccccc1)/C=C/c1cccc(c1)N(=O)=O,90,1.0,17.6546,6.146399999999999,30.023400000000002,90.0,99.899,90.0,3209.4035465812362
O=C(OCCCCc1ccc2ccc3cccc4ccc1c2c34)c1cccc(c1)N(=O)=O,2,1.0,8.1182,9.009699999999997,14.801300000000001,72.60299999999997,82.642,79.35099999999998,1012.2248840168762
CCCCCCOC(=O)Nc1ccc(cc1)N(=O)=O,6,1.0,5.607,5.756,21.487,90.0,96.94,90.0,688.3882277575432
CC(C)=NOc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,203,1.0,21.059500000000003,14.8565,7.643699999999999,90.0,90.0,90.0,2391.4879484784756
O=C(c1ccc(cc1)N(=O)=O)O[C@H](c1ccccc1)[C@@H]1C[C@@H]1C(=C)C,81,1.0,7.154999999999999,13.394,18.648999999999997,90.0,100.21,90.0,1758.9085464350835
COc1ccc2c(c1C/C=C(/COC(=O)c1ccc(cc1)N(=O)=O)\C)OC(=O)C=C2,82,1.0,7.5742,20.0688,13.293200000000004,90.0,77.53099999999998,90.0,1972.973498932561
O=N(=O)C1=CN(C=N1)c1ccccc1,290,1.0,6.884,21.975999999999996,11.087999999999997,90.0,90.0,90.0,1677.4235089919991
O=N(=O)C1=CN(C=N1)c1ccccc1,290,1.0,6.8878,22.008899999999997,11.084399999999999,90.0,90.0,90.0,1680.3163564998472
O=N(=O)C1=CN(C=N1)c1ccccc1,290,1.0,6.9024,22.0065,11.081999999999999,90.0,90.0,90.0,1683.3299301791988
O=N(=O)C1=CN(C=N1)C1=CN(C=N1)c1ccccc1,81,1.0,14.143000000000002,3.888,20.66,90.0,94.92,90.0,1131.8658751577163
O=C(CCN1N=Nc2ccccc12)c1ccc(cc1)N(=O)=O,82,1.0,5.955399999999999,6.9671,31.670723961765372,90.0,86.09593918869079,90.0,1311.0281022866886
COc1ccc(cc1)C1=C(C=C(N1)c1ccccc1)c1ccc(cc1)N(=O)=O,115,1.0,7.997800000000001,11.397,20.106500000000004,90.0,90.0,90.0,1832.7261056828995
CN(CN1N=NC(=N1)C(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,290,1.0,5.94,18.672999999999995,20.484,90.0,90.0,90.0,2272.036528079999
COC(=O)c1cc(OCC(C)C)c2ccc(c(NCc3ccccc3)c2n1)N(=O)=O,81,1.0,7.5409999999999995,23.0686,11.6326,90.0,103.015,90.0,1971.626478230394
COC(=O)c1cc(OCC(C)C)c2c(n1)c(N[C@@H]1[C@H](O)Cc3c1cccc3)c(cc2)N(=O)=O,2,1.0,7.1644999999999985,10.3268,15.487099999999998,73.15599999999999,84.833,78.48,1073.9490598973964
CC1=C2CCOc3ccc(c(c23)C1(C)C)N(=O)=O,82,1.0,10.500700000000002,7.2839,15.957206135071377,90.0,79.59582524057869,90.0,1200.4365095305693
O=N(=O)c1ccc(cc1)[C@@H]1[C@H](c2ccc(cc2)N(=O)=O)[C@H]([C@H]1c1ccccn1)c1ccccn1,82,1.0,8.756299999999996,16.2031,15.978999999999992,90.0,82.56599999999999,90.0,2248.0319362260175
O=N(=O)c1ccc2c(c1)C=C1[C@@]3(O2)N(C)c2c([C@@]3(C)CCC1)cccc2,82,1.0,11.094,12.265,13.152000000000006,90.0,83.08199999999997,90.0,1776.5363142072079
O=N(=O)c1ccc2c(c1)C=C1[C@]3(O2)N(C)c2c([C@]3(C)CCCCC1)cccc2,81,1.0,9.943,11.511,17.682000000000002,90.0,102.44999999999999,90.0,1976.1833688478182
O=N(=O)c1ccc(cc1)/C=C/C=C\1/N(C)c2c(C1=O)cccc2,39,1.0,10.387799999999999,10.865,12.845400000000003,90.0,100.656,90.0,1424.774861190718
O=C(CCc1ccccc1N(=O)=O)ON(C(=O)c1ccccc1)c1ccccc1,82,1.0,14.4481,8.0089,16.68079999999999,90.0,79.93100000000001,90.0,1900.4629111483462
CC[C@@H](C[C@@]1(CCC/C/1=N\Nc1ccc(cc1N(=O)=O)N(=O)=O)c1ccccc1)C=C,115,1.0,10.80633,12.7943,15.5162,90.0,90.0,90.0,2145.2609354767874
[NH3+]CCNC(=O)c1cc(ccc1[O-])N(=O)=O,90,1.0,15.5904,9.661100000000003,13.719599999999998,90.0,112.55,90.0,1908.4617180034243
COC(=O)C1(C[C@H]1CCCO/N=C/c1ccc(cc1)N(=O)=O)C(=O)OC,90,1.0,14.533,7.047399999999999,34.203,90.0,90.76600000000002,90.0,3502.753557665273
COC(=O)C1(C[C@H]1c1ccccc1CO/N=C/c1ccc(cc1)N(=O)=O)C(=O)OC,81,1.0,17.716999999999995,8.628,13.830999999999994,90.0,110.04299999999999,90.0,1986.1907291964753
