refcode,mlp_method,gaff_method,status,mlp_energy_kJ_mol,gaff_energy_kJ_mol,mlp_rmsd,gaff_rmsd,mlp_max_abs_stress_GPa,gaff_max_abs_stress_GPa,mlp_status,gaff_status
ZAYRAS,maceoff,gaff_maceoff,ok,-30024.7323975,-30024.71951925,0.03893176,0.04295704,,0.0121909813004,timeout_match,match
ZAYRAS,uma,gaff_uma,ok,-22316.78710088601,-22315.980483509462,0.00888815,0.03639336,,0.0171224382812,match,match
ZAYRIA,mace,gaff_mace,ok,-16271.7337635157,-16270.025249497126,0.07876677,0.13791073,0.112597409835,0.0318442395544,match,match
ZAYRIA,maceoff,gaff_maceoff,ok,-24742.2282455,-24742.23186,0.01954945,0.05330859,,0.0539159067977,timeout_match,match
ZAYRIA,uma,gaff_uma,ok,-16186.485064928816,-16180.14882492561,0.01993764,0.06628343,,0.0861168657301,match,match
ZAYWAX,mace,gaff_mace,ok,-21705.701483177036,-21704.960379341,0.07509393,0.14805366,0.160288117503,0.0306748841887,match,match
ZAYWAX,maceoff,gaff_maceoff,ok,-29991.176048,-29991.1691655,0.03181173,0.17160422,0.0300132102137,0.0127274451059,match,match
ZAYWAX,uma,gaff_uma,ok,-21515.361395025448,-21512.846649571653,0.00870598,0.17279224,,0.0252789094837,match,match
ZAZLAP,mace,gaff_mace,ok,-25227.18738719769,-25227.114999077265,0.12658366,0.12541021,0.0218614654431,0.0309351139724,match,match
ZAZLAP,maceoff,gaff_maceoff,ok,-28536.02684225,-28536.020236,0.01845713,0.05076089,0.029022309697,0.0185272745188,match,match
ZAZLAP,uma,gaff_uma,ok,-25141.934346770853,-25139.14174768188,0.01104590,0.05261741,0.0204811723135,0.0264523099566,match,match
ZBUNDO,mace,gaff_mace,ok,-19088.52642891666,-19082.985131564816,0.16607864,0.10921706,0.175863258018,0.0411424183402,match,match
ZBUNDO,maceoff,gaff_maceoff,ok,-20224.31101975,-20224.304675,0.09505308,0.13071355,0.174964818114,0.0345180558521,match,match
ZBUNDO,uma,gaff_uma,ok,-19024.769090298912,-19023.03676852464,0.01279563,0.12223261,,0.0360796998425,match,match
ZBXPEN,mace,gaff_mace,ok,-25051.156037617984,-25051.25441647475,0.09321751,0.09921001,,0.0331376666319,timeout_match,match
ZBXPEN,maceoff,gaff_maceoff,ok,-30655.196918,-30655.15367475,0.02356739,0.15353321,,0.00951031743357,timeout_match,match
ZBXPEN,uma,gaff_uma,ok,-24919.55123860779,-24914.750128481337,0.01491336,0.14641098,0.00256315239183,0.0113054145559,match,match
ZDGLPN,mace,gaff_mace,ok,-14631.54549518682,-14619.870022238574,,0.19941809,0.0395398564838,0.0268078457278,error: StructureMatcher did not find a match,match
ZDGLPN,maceoff,gaff_maceoff,ok,-21444.185099375,-21444.18495025,0.06533498,0.07704715,,0.0278839413994,timeout_match,match
ZDGLPN,uma,gaff_uma,ok,-14460.194070156424,-14455.665386365217,0.01671515,0.13005037,0.0262258865434,0.0144323079956,match,match
ZEBBEQ,mace,gaff_mace,ok,-21109.52580414441,-21110.683507523227,0.22919043,,,0.031814956243,timeout_match,error: StructureMatcher did not find a match
ZEBBEQ,maceoff,gaff_maceoff,ok,-27944.65096175,-27944.638735,0.07479981,0.07388920,0.0337158023451,0.0102872656244,match,match
ZEBBEQ,uma,gaff_uma,ok,-21031.260460622612,-21027.473447518772,0.01223166,0.05332852,,0.0057560440271,match,match
ZEBXIN,mace,gaff_mace,ok,-59890.769884097834,-59890.28943538651,0.08143024,0.07983149,0.0324283017282,0.0315906871117,match,match
ZEBXIN,maceoff,gaff_maceoff,ok,-71337.6184195,-71337.585304,0.08015910,0.06933570,0.0164073399462,0.00582536829412,match,match
ZEBXIN,uma,gaff_uma,ok,-59686.30916758999,-59687.28091961247,0.03777438,0.06376738,0.0292536597044,0.00670745146997,match,match
ZEBXOT,mace,gaff_mace,ok,-59899.709997880374,-59900.80316069597,0.11158605,0.11484610,,0.0317554943343,timeout_match,match
ZEBXOT,maceoff,gaff_maceoff,ok,-71337.51339475,-71337.55738425,0.01054619,0.09436731,,0.00231033145392,timeout_match,match
ZEBXOT,uma,gaff_uma,ok,-59679.65233094947,-59675.02231343821,0.01688165,0.10255663,0.0104971835042,0.0118695741033,match,match
ZECHIA,mace,gaff_mace,ok,-38724.67619510051,-38713.193089783184,0.11336351,0.11837796,,0.00340454865885,timeout_match,match
ZECHIA,maceoff,gaff_maceoff,ok,-43752.71880125,-43752.66186575,0.04358795,0.10649795,,0.00327514297201,timeout_match,match
ZECHIA,uma,gaff_uma,ok,-38615.2209247222,-38610.342077569716,0.00978055,0.10737047,,0.00423923028122,match,match
ZECPIG,mace,gaff_mace,ok,-41917.12604056597,-41916.95055786817,0.08158002,0.08017628,0.165724219205,0.027424846964,match,match
ZECPIG,maceoff,gaff_maceoff,ok,-50454.06772325,-50454.01337125,0.02621779,0.06006019,,0.0118505480606,timeout_match,match
ZECPIG,uma,gaff_uma,ok,-41713.85346855924,-41710.87518344858,0.01412763,0.06136967,0.0118232512154,0.0113119170365,match,match
ZEDBUJ,mace,gaff_mace,ok,-45240.280289952585,-45239.29864818356,0.14942635,0.06648877,,0.033057986182,timeout_match,match
ZEDBUJ,maceoff,gaff_maceoff,ok,-52386.53873675,-52386.4891465,0.02682030,0.08008636,0.0322539706062,0.00744042002432,match,match
ZEDBUJ,uma,gaff_uma,ok,-45108.037831443056,-45102.895332090215,0.00977564,0.08763794,,0.0152430768565,match,match
ZEDLUS,mace,gaff_mace,ok,-29964.160891194777,-29965.82613154189,0.11664371,,0.131666170635,0.0152617531277,match,error: StructureMatcher did not find a match
ZEDLUS,maceoff,gaff_maceoff,ok,-35242.719105,-35242.723588,0.04918327,,0.151872378383,0.0233595359608,match,error: StructureMatcher did not find a match
ZEDLUS,uma,gaff_uma,ok,-29889.54772252517,-29887.028152804774,0.02478052,,,0.0414303600219,match,error: StructureMatcher did not find a match
ZEFBOD,mace,gaff_mace,ok,-12282.632613970132,-12272.039103414987,,,0.0437899281183,0.0956591591524,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZEFBOD,maceoff,gaff_maceoff,ok,-20027.079195,-20027.096467,0.03047787,,,0.113206930986,timeout_match,error: StructureMatcher did not find a match
ZEFBOD,uma,gaff_uma,ok,-12216.56196715073,-12212.97753706235,0.01490767,,,0.12087528904,match,error: StructureMatcher did not find a match
ZEFBUJ,mace,gaff_mace,ok,-20343.834538556363,-20345.44478226417,,,0.166676131994,0.080399513677,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZEFBUJ,maceoff,gaff_maceoff,ok,-26383.80235,-26383.7299785,0.05004019,0.12836189,0.167492377762,0.0699853631402,match,match
ZEFBUJ,uma,gaff_uma,ok,-20291.232809917383,-20282.129853015544,0.01076679,0.12033592,,0.0715400529861,match,match
ZEFHOL,mace,gaff_mace,ok,-23203.405157899502,-23203.614772283538,0.05676492,0.04449923,0.178030745311,0.029032780536,match,match
ZEFHOL,maceoff,gaff_maceoff,ok,-23973.6154695,-23973.6304475,0.05417951,0.04103335,,0.0329725185027,timeout_match,match
ZEFHOL,uma,gaff_uma,ok,-23070.785007557373,-23070.476543950575,0.00707054,0.03243173,,0.0484500360566,match,match
ZEFHUR,mace,gaff_mace,ok,-23188.774315106988,-23188.85987347525,0.06274495,,0.173069070558,0.0299927602254,match,error: StructureMatcher did not find a match
ZEFHUR,maceoff,gaff_maceoff,ok,-23973.69953575,-23973.65940575,0.05143801,0.09310615,,0.0172511904465,timeout_match,match
ZEFHUR,uma,gaff_uma,ok,-23071.15348504075,-23068.064917195486,0.00906554,0.10809078,,0.0191282635098,match,match
ZEFKON,mace,gaff_mace,ok,-28918.382620320666,-28918.35878844363,0.09478299,0.05886215,0.135353508418,0.0439692837376,match,match
ZEFKON,maceoff,gaff_maceoff,ok,-30672.276703,-30672.272355,0.04288021,0.04313332,0.0179787903035,0.048060865598,match,match
ZEFKON,uma,gaff_uma,ok,-28795.232650054433,-28792.808214871508,0.00749053,0.04072241,0.0581288046314,0.0277537386522,match,match
ZEFQIO,mace,gaff_mace,ok,-19563.708608977344,-19542.74224982162,0.09888693,,0.150802749346,0.0732495362326,match,error: StructureMatcher did not find a match
ZEFQIO,maceoff,gaff_maceoff,ok,-27456.0736085,-27455.896298,0.03133266,,,0.0512695462751,timeout_match,error: StructureMatcher did not find a match
ZEFQIO,uma,gaff_uma,ok,-19493.258492932866,-19468.89083284913,0.02443186,,,0.0635663938129,match,error: StructureMatcher did not find a match
ZEFVOZ,mace,gaff_mace,ok,-19315.864179490924,-19313.78033753039,0.09527357,0.10575037,0.171781201714,0.0287115384135,match,match
ZEFVOZ,maceoff,gaff_maceoff,ok,-23385.1767545,-23385.169391,0.06935407,,,0.0394718922219,timeout_match,error: StructureMatcher did not find a match
ZEFVOZ,uma,gaff_uma,ok,-19184.97439709509,-19184.897208829392,0.05026349,,,0.0639264246657,match,error: StructureMatcher did not find a match
ZEGPIO,mace,gaff_mace,ok,-30669.21136675666,-30673.236927783506,0.09101584,0.27630667,0.0264956800329,0.0183544065426,match,mismatch
ZEGPIO,maceoff,gaff_maceoff,ok,-34904.15795025,-34904.1324885,0.13387871,0.27957869,0.032009243189,0.0125195159903,match,mismatch
ZEGPIO,uma,gaff_uma,ok,-30568.14346378416,-30572.020485642206,0.05470524,0.15527507,0.013426840086,0.0186995952329,match,match
ZEHDEX,mace,gaff_mace,ok,-19794.95551102525,-19794.622395416092,,,0.178759508077,0.0303854830043,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZEHDEX,maceoff,gaff_maceoff,ok,-22739.62009075,-22739.5982005,0.04756245,0.18013051,0.0362118766271,0.027543657135,match,match
ZEHDEX,uma,gaff_uma,ok,-19760.583479824312,-19757.705780672404,0.00790109,0.17689446,,0.0365434882754,match,match
ZEHJUR,mace,gaff_mace,ok,-24424.457826801477,-24426.04298432293,0.06699302,0.09172318,,0.0322364867127,timeout_match,match
ZEHJUR,maceoff,gaff_maceoff,ok,-30984.45601825,-30984.42748425,0.04166021,0.09353110,0.0325149456432,0.00184931378741,match,match
ZEHJUR,uma,gaff_uma,ok,-24287.917658325176,-24285.160372867755,0.01503089,0.08804952,0.0755399108485,0.0034399541291,match,match
ZEHJUR01,mace,gaff_mace,ok,-24410.89964762818,-24411.844866184325,0.12096070,,0.14244507778,0.0264801337653,match,error: StructureMatcher did not find a match
ZEHJUR01,maceoff,gaff_maceoff,ok,-30984.445952,-30984.354216,0.05761893,0.12008571,0.132085971091,0.0328770587738,match,match
ZEHJUR01,uma,gaff_uma,ok,-24293.58322878479,-24281.168268129823,0.01295904,0.12830102,,0.049553387398,match,match
ZEHJUR02,mace,gaff_mace,ok,-24424.57161919005,-24426.03620622835,0.05515508,0.08899137,,0.0323451893489,timeout_match,match
ZEHJUR02,maceoff,gaff_maceoff,ok,-30984.45619175,-30984.428040625,0.03128353,0.09629181,0.0330534793773,0.0105591354054,match,match
ZEHJUR02,uma,gaff_uma,ok,-24288.167941276704,-24285.157610975122,0.01234791,0.09222954,,0.00326068652293,match,match
ZEJTUD,mace,gaff_mace,ok,-23172.703911159195,-23172.27431021792,0.08135992,0.07043960,0.0315330903821,0.0293956697758,match,match
ZEJTUD,maceoff,gaff_maceoff,ok,-25885.016603,-25884.9737845,0.06233482,0.09976007,0.0278035481535,0.016668494292,match,match
ZEJTUD,uma,gaff_uma,ok,-23084.38943938676,-23093.83057737769,0.02451396,0.10123850,,0.0271069714896,match,match
ZEJVAL,mace,gaff_mace,ok,-28880.60460865311,-28881.46728400762,0.04215465,0.06952309,0.0353819993024,0.0366579310002,match,match
ZEJVAL,maceoff,gaff_maceoff,ok,-30134.4730535,-30134.43309625,0.01242198,0.04567441,0.0276312215297,0.00970240363158,match,match
ZEJVAL,uma,gaff_uma,ok,-28787.606111704747,-28787.3174034697,0.01096638,0.05136625,,0.0276250063243,match,match
ZEJWUJ,mace,gaff_mace,ok,-20419.378018798296,-20419.399342056695,0.12341569,,0.136052204498,0.0284254782311,match,error: StructureMatcher did not find a match
ZEJWUJ,maceoff,gaff_maceoff,ok,-26908.646738,-26908.6525355,0.03450145,0.04488981,,0.0113192656857,timeout_match,match
ZEJWUJ,uma,gaff_uma,ok,-20318.0949052925,-20317.80371256015,0.01510556,0.04098121,,0.0215784874691,match,match
ZEKNIO,mace,gaff_mace,ok,-23681.599573847077,-23685.74645311841,0.15257049,0.18462434,,0.00390464047092,timeout_match,match
ZEKNIO,maceoff,gaff_maceoff,ok,-29949.716979625,-29949.623082125,0.04711109,0.17521509,,0.00415521836307,timeout_match,match
ZEKNIO,uma,gaff_uma,ok,-23676.667701974264,-23667.333505913324,0.01943404,0.17973832,0.156193984165,0.0120914826173,match,match
ZELPAK,mace,gaff_mace,ok,-24866.378775107965,-24864.96637457368,0.13416657,0.09541704,0.165864331456,0.0301948617034,match,match
ZELPAK,maceoff,gaff_maceoff,ok,-31561.4838085,-31561.33923925,0.01238531,0.19533714,,0.0174081304202,timeout_match,match
ZELPAK,uma,gaff_uma,ok,-24787.902502589477,-24777.30112847976,0.01461293,0.19772573,,0.0145036988902,match,match
ZELQOW,mace,gaff_mace,ok,-10030.698683835886,-10030.76086863244,0.06603994,0.06697094,0.128367965161,0.0341760491233,match,match
ZELQOW,maceoff,gaff_maceoff,ok,-16789.82247775,-16789.8732045,0.05849789,0.08180592,0.152674435815,0.057429865138,match,match
ZELQOW,uma,gaff_uma,ok,-9940.181644901737,-9940.94935456811,0.02053222,0.05000859,,0.0334802184253,match,match
ZELXIX,mace,gaff_mace,ok,-18663.80356893782,-18661.52755231703,0.07808883,0.06740070,0.179346069591,0.0303925706848,match,match
ZELXIX,maceoff,gaff_maceoff,ok,-23248.75380425,-23248.7471135,0.03061810,0.03328517,0.0317810296874,0.0280528707519,match,match
ZELXIX,uma,gaff_uma,ok,-18591.43556570406,-18590.556463721754,0.00623406,0.03102257,,0.0429500146687,match,match
ZENKIM,mace,gaff_mace,ok,-15679.857338215157,-15680.55498746974,0.14527252,0.11240200,,0.0329972559515,timeout_match,match
ZENKIM,maceoff,gaff_maceoff,ok,-18185.538884125,-18185.535053,0.06029975,0.09029604,,0.013881119087,timeout_match,match
ZENKIM,uma,gaff_uma,ok,-15605.340437785682,-15604.432498749733,0.01172596,0.08103513,,0.0232791134465,match,match
ZENXOF,mace,gaff_mace,ok,-24772.936445631836,-24773.741060937748,0.12295174,0.18424113,0.0264207837673,0.0300753410286,match,match
ZENXOF,maceoff,gaff_maceoff,ok,-29077.36940925,-29077.38698925,0.02151743,0.15987607,0.0325107085068,0.0191738666642,match,match
ZENXOF,uma,gaff_uma,ok,-24684.480864061166,-24684.535740093812,0.01673137,0.16236675,0.0265869502392,0.0227264119273,match,match
ZENXUL,mace,gaff_mace,ok,-26276.538196342997,-26278.35816298084,0.12109562,0.11820150,,0.0274028471768,timeout_match,match
ZENXUL,maceoff,gaff_maceoff,ok,-34645.801334625,-34645.778627375,0.04611925,0.07207046,,0.0097707690788,timeout_match,match
ZENXUL,uma,gaff_uma,ok,-26159.219437730306,-26157.44858212651,0.01956765,0.06960213,,0.00770753892082,match,match
ZEQPAP,mace,gaff_mace,ok,-37367.06985580607,-37367.949609064366,0.13447335,0.16086812,,0.0348194612951,timeout_match,match
ZEQPAP,maceoff,gaff_maceoff,ok,-41090.88120625,-41090.85748425,0.03683260,0.05448356,,0.00493013801589,timeout_match,match
ZEQPAP,uma,gaff_uma,ok,-37207.22629664135,-37205.363864396706,0.01421733,0.04184389,0.0126514664951,0.00654751236477,match,match
ZERJIR,mace,gaff_mace,ok,-13368.260798412479,-13353.982995450206,0.08433467,,0.162751049161,0.0441005923441,match,error: StructureMatcher did not find a match
ZERJIR,maceoff,gaff_maceoff,ok,-17453.58016575,-17453.5070195,0.04652570,,0.0248182825228,0.062689401707,match,error: StructureMatcher did not find a match
ZERJIR,uma,gaff_uma,ok,-13316.531900209218,-13311.071505808362,0.02197343,0.20852688,0.157691340596,0.0595998667004,match,match
ZERJOX,mace,gaff_mace,ok,-48169.00279107515,-48168.41037113591,0.12654595,0.09956979,,0.0394319745264,timeout_match,match
ZERJOX,maceoff,gaff_maceoff,ok,-49169.12209,-49169.08381125,0.02440319,0.03554115,,0.00830603193109,timeout_match,match
ZERJOX,uma,gaff_uma,ok,-47878.747920276604,-47876.844915949805,0.00878876,0.03860368,,0.00903716854111,match,match
ZESGAF,mace,gaff_mace,ok,-34590.526818583,-34591.35005555801,0.14704102,0.17559249,0.0358207640267,0.0369444225052,match,match
ZESGAF,maceoff,gaff_maceoff,ok,-38555.159398,-38555.146849,0.04457624,0.04336451,0.0361513494275,0.00898615577581,match,match
ZESGAF,uma,gaff_uma,ok,-34308.32676040211,-34307.550849482504,0.00964071,0.04295041,,0.00832615761693,match,match
ZESNEQ,mace,gaff_mace,ok,-23185.49140168149,-23185.289843822688,0.11573948,0.09994130,0.108009834048,0.00934007070763,match,match
ZESNEQ,maceoff,gaff_maceoff,ok,-36025.9846945,-36025.98993,0.05685317,0.04666524,,0.021994111832,timeout_match,match
ZESNEQ,uma,gaff_uma,ok,-23007.528307206685,-23006.47729248386,0.01745226,0.03892179,,0.0614766891501,match,match
ZESNOA,mace,gaff_mace,missing_energy,,,,,,,missing_relaxed,missing_relaxed
ZESNOA,maceoff,gaff_maceoff,ok,-36025.94833525,-36025.94912075,0.07318174,0.21521318,0.0236224246761,0.019777614458,match,match
ZESNOA,uma,gaff_uma,ok,-23012.871809627668,-23005.49924479346,0.02893077,0.20796343,,0.0255674596802,match,match
ZESPAO,mace,gaff_mace,missing_energy,,,,,0.0291474913803,,error: StructureMatcher did not find a match,missing_relaxed
ZESPAO,maceoff,gaff_maceoff,ok,-38167.01953425,-38167.05685475,0.03594877,0.15973758,0.0247564096714,0.0127931694145,match,match
ZESPAO,uma,gaff_uma,ok,-26212.871023268122,-26210.66568215311,0.01571397,0.15268194,0.0321160451058,0.0140932452527,match,match
ZETXOO,mace,gaff_mace,ok,-17245.515186107397,-17246.000073143987,0.12337050,0.10016425,0.166336370975,0.0329857664484,match,match
ZETXOO,maceoff,gaff_maceoff,ok,-27822.7614635,-27822.751254,0.05151287,0.06302019,0.033929076873,0.0264203759307,match,match
ZETXOO,uma,gaff_uma,ok,-17199.32965969062,-17195.752055939483,0.01701391,0.10259077,,0.0421453857441,match,match
ZEVBUX,mace,gaff_mace,missing_energy,,,,,,,missing_relaxed,error: StructureMatcher did not find a match
ZEVBUX,maceoff,gaff_maceoff,ok,-71445.468385375,-71445.786798625,0.04944440,0.09506874,,0.00378792696151,timeout_match,match
ZEVBUX,uma,gaff_uma,missing_energy,,,0.00000417,0.09709715,,0.00353171132198,timeout_match,match
ZEVGOZ,mace,gaff_mace,ok,-31887.903389340903,-31891.61995609163,0.10012396,0.11719145,0.115866378627,0.0260047928795,match,match
ZEVGOZ,maceoff,gaff_maceoff,ok,-35259.512923,-35259.5191145,0.03578679,0.08511956,0.0233042541787,0.012425070248,match,match
ZEVGOZ,uma,gaff_uma,ok,-31773.14084075349,-31768.20330036741,0.02309719,0.07480029,0.160857948361,0.0100944004157,match,match
ZEVKUI,mace,gaff_mace,ok,-30776.168034883303,-30776.170519380605,0.08313078,0.09640300,0.0149321072077,0.0289060975737,match,match
ZEVKUI,maceoff,gaff_maceoff,ok,-34324.458362,-34324.455619,0.03932115,0.07603523,0.0315586953393,0.00694592766215,match,match
ZEVKUI,uma,gaff_uma,ok,-30652.002532375143,-30650.598767278083,0.00900304,0.07661871,,0.0127083101587,match,match
ZEVQUM,mace,gaff_mace,ok,-8886.82874478662,-8884.406191067668,0.06370619,0.17723521,0.166752977372,0.0350914790106,match,match
ZEVQUM,maceoff,gaff_maceoff,ok,-15854.9973845,-15855.00752725,0.03127230,0.04034638,,0.0606647168428,timeout_match,match
ZEVQUM,uma,gaff_uma,ok,-8864.339244056664,-8863.704708269956,0.03473373,0.04925576,,0.0785981703613,match,match
ZEWFAK,mace,gaff_mace,ok,-34788.900999127174,-34788.20037088796,0.10835893,0.10033194,0.133425566073,0.0306948089641,match,match
ZEWFAK,maceoff,gaff_maceoff,ok,-36066.526013,-36066.504998,0.04480568,0.04925654,0.0313724412704,0.0240940925848,match,match
ZEWFAK,uma,gaff_uma,ok,-34644.30349735392,-34644.64003819237,0.01362638,0.04736629,,0.0338866409445,match,match
ZEWMIZ,mace,gaff_mace,ok,-20612.916016797783,-20608.910018172024,0.08454097,0.13052952,0.026045383839,0.0255607123949,match,match
ZEWMIZ,maceoff,gaff_maceoff,ok,-26806.30240525,-26806.279233,0.05839390,0.12197591,0.0327386535822,0.0352485669369,match,match
ZEWMIZ,uma,gaff_uma,ok,-20533.97610813711,-20530.919694028777,0.02730814,0.13018924,0.0302220560142,0.0293713548351,match,match
ZEWTON,mace,gaff_mace,ok,-27691.830926702987,-27689.53033044384,0.15283222,0.14174105,0.171765683424,0.00685128766824,match,match
ZEWTON,maceoff,gaff_maceoff,ok,-37299.439172,-37299.39884,0.03096961,0.06639158,0.0335065912258,0.0309041393785,match,match
